Unit ID,Recommendation,Make,Model,Year,Total_Miles,Total_Revenue,Total_Repair_Cost,Repair_CPM,Net_Exit_Gain,Projected_Net_Value_10Wks,Ownership,Monthly_Payment,Payoff_Balance,Estimated_Market_Value
Truck 0461,"SELL (Low Use, High Value)",freightliner,TR,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0009,SELL (High Maint),Peterbilt,579,2022,8920.0,49800.0,8819.02,0.9886793721973095,79500.0,34375.979999999996,Financed,2642.0,0.0,79500.0
SPOT-Truck 0179,KEEP (Profitable),Freightliner,Cascadia,2024,35996.0,74100.0,6762.0,0.18785420602289143,139900.0,56508.7,Operating lease,4331.72,0.0,139900.0
Truck 0470,"SELL (Low Use, High Value)",freightliner,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0473,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0475,"SELL (Low Use, High Value)",volvo,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0242,KEEP (Profitable),Kenworth,T680,2020,29563.0,30050.0,7868.09,0.2661465345195007,42710.0,18444.41,Lease Purchase,1495.0,7190.0,49900.0
Truck 0329,INSPECT (Review),Peterbilt,TT,2020,22106.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0223,KEEP (Profitable),Kenworth,T680,2024,28668.0,85800.0,8128.61,0.28354297474536067,142938.5,67636.39,Financed,4014.0,0.0,142938.5
SPOT-Truck 0116,KEEP (Profitable),Kenworth,T680,2024,40862.0,85800.0,7818.889999999999,0.19134868582056677,142938.5,68050.26,Financed,3972.34,0.0,142938.5
Truck 0485,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0487,"SELL (Low Use, High Value)",Freightliner,CASCADIA,2017,0.0,0.0,0.0,0.0,25000.0,0.0,Owner Operator Owned,0.0,0.0,25000.0
Truck 0491,"SELL (Low Use, High Value)",freightliner,TT,2006,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0494,"SELL (Low Use, High Value)",freightliner,TT,2006,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0336,KEEP (Profitable),Kenworth,T680,2025,21512.0,46800.0,1963.3400000000001,0.09126719970249164,169899.0,35113.61,Lease Purchase,3889.22,1.0,169900.0
Truck 0458,"SELL (Low Use, High Value)",VOLVO,TR,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0339,"SELL (Low Use, High Value)",Peterbilt,579,2025,0.0,16900.0,0.0,0.0,110000.0,-8937.5,Lease Purchase,3575.0,25000.0,135000.0
Truck 0504,"SELL (Low Use, High Value)",freightliner,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0442,"SELL (Low Use, High Value)",Freightliner,Cascadia,2022,0.0,4400.0,0.0,0.0,79900.0,-9320.0,Rental,3728.0,0.0,79900.0
SPOT-Truck 0177,KEEP (Profitable),International,LT625,2022,19756.0,62600.0,7203.64,0.36463049200242964,57900.0,45221.36000000001,Operating lease,4070.0,0.0,57900.0
SPOT-Truck 0343,KEEP (Profitable),Freightliner,Cascadia,2025,13741.0,18200.0,543.42,0.0395473400771414,57900.0,5461.580000000002,Operating lease,4878.0,0.0,57900.0
SPOT-Truck 0346,KEEP (Profitable),Peterbilt,579,2025,24325.0,15600.0,1350.57,0.055521891058581706,110000.0,5311.9299999999985,Lease Purchase,3575.0,25000.0,135000.0
SPOT-Truck 0350,KEEP (Profitable),Freightliner,Cascadia,2025,26023.0,15600.0,6.7,0.0002574645505898628,57900.0,3398.2999999999993,Operating lease,4878.0,0.0,57900.0
SPOT-Truck 0354,"SELL (Low Use, High Value)",Freightliner,Cascadia,2025,581.0,15600.0,42.1,0.07246127366609295,57900.0,3362.899999999998,Operating lease,4878.0,0.0,57900.0
SPOT-Truck 0514,"SELL (Low Use, High Value)",Freightliner,Cascadia,2025,0.0,0.0,0.0,0.0,57900.0,0.0,,0.0,0.0,57900.0
SPOT-Truck 0356,KEEP (Profitable),Freightliner,Cascadia,2025,24801.0,18200.0,26.45,0.0010664892544655457,57900.0,5978.549999999999,Operating lease,4878.0,0.0,57900.0
SPOT-Truck 0359,KEEP (Profitable),Freightliner,Cascadia,2025,14188.0,15600.0,245.84,0.017327318861009303,57900.0,3159.16,Operating lease,4878.0,0.0,57900.0
SPOT-Truck 0361,KEEP (Profitable),Freightliner,Cascadia,2025,20017.0,16900.0,90.4,0.0045161612629265125,57900.0,4614.5999999999985,Operating lease,4878.0,0.0,57900.0
SPOT-Truck 0362,KEEP (Profitable),Freightliner,Cascadia,2025,30716.0,14300.0,872.53,0.028406368016668838,57900.0,1232.4699999999993,Operating lease,4878.0,0.0,57900.0
SPOT-Truck 0366,KEEP (Profitable),Freightliner,Cascadia,2025,30243.0,15600.0,0.0,0.0,57900.0,3405.0,Operating lease,4878.0,0.0,57900.0
SPOT-Truck 0527,"SELL (Low Use, High Value)",Freightliner,Cascadia,2025,0.0,0.0,0.0,0.0,57900.0,0.0,,0.0,0.0,57900.0
SPOT-Truck 0369,INSPECT (Cost No Miles),VOLVO,VNL760,2024,0.0,26000.0,2493.2599999999998,0.0,57900.0,-14745.76,Operating lease,4901.0,0.0,57900.0
SPOT-Truck 0042,KEEP (Profitable),International,LT625,2024,28208.0,83200.0,6557.99,0.23248688315371524,23900.0,67342.01,Lease Purchase,3720.0,34000.0,57900.0
Truck 0372,INSPECT (Review),freightliner,TT,2019,25126.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0207,INSPECT (Cost No Miles),Peterbilt,579,2024,0.0,30200.0,6728.22,0.0,169894.0,-15890.720000000001,Lease Purchase,3665.0,101.0,169995.0
SPOT-Truck 0309,KEEP (Profitable),VOLVO,VNL760,2024,19800.0,78000.0,4291.23,0.21672878787878785,57900.0,61635.020000000004,Operating lease,4829.5,0.0,57900.0
SPOT-Truck 0380,KEEP (Profitable),Peterbilt,579,2025,32992.0,33800.0,4492.46,0.1361681619786615,135000.0,18735.04,Operating lease,4229.0,0.0,135000.0
SPOT-Truck 0539,"SELL (Low Use, High Value)",KENWORTH,CONSTRUCTION,2023,124.0,11700.0,0.0,0.0,57900.0,11700.0,Rental,0.0,0.0,57900.0
Truck 0382,INSPECT (Review),International,TT,2019,21153.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0541,"SELL (Low Use, High Value)",freightliner,TT,2006,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0254,SELL (High Maint),Freightliner,Cascadia,2024,17196.0,81900.0,45614.270000000004,2.65260932775064,139900.0,25581.629999999997,Operating lease,4281.64,0.0,139900.0
SPOT-Truck 0071,KEEP (Profitable),Freightliner,Cascadia,2024,35088.0,74300.0,14424.26,0.41108812129502964,139900.0,49171.64,Operating lease,4281.64,0.0,139900.0
SPOT-Truck 0083,KEEP (Profitable),Freightliner,Cascadia,2024,29700.0,79700.0,4839.42,0.16294343434343433,139900.0,64156.48,Operating lease,4281.64,0.0,139900.0
SPOT-Truck 0016,KEEP (Profitable),Freightliner,Cascadia,2024,23038.0,84300.0,5976.32,0.25941140724021183,139900.0,67619.57999999999,Operating lease,4281.64,0.0,139900.0
Truck 0551,"SELL (Low Use, High Value)",VOLVO,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0241,KEEP (Profitable),Freightliner,Cascadia,2024,32115.0,91000.0,7070.94,0.22017561886968706,139900.0,73224.95999999999,Operating lease,4281.64,0.0,139900.0
SPOT-Truck 0066,KEEP (Profitable),Freightliner,Cascadia,2024,21620.0,86300.0,6670.53,0.3085351526364477,139900.0,68925.37,Operating lease,4281.64,0.0,139900.0
SPOT-Truck 0148,KEEP (Profitable),Freightliner,Cascadia,2024,14407.0,83000.0,3649.5,0.2533143610744777,139900.0,68646.4,Operating lease,4281.64,0.0,139900.0
SPOT-Truck 0004,KEEP (Profitable),Peterbilt,579,2022,26345.0,64000.0,5709.42,0.21671740368191308,79500.0,49242.655,Financed,3619.17,0.0,79500.0
Truck 0401,INSPECT (Review),freightliner,TT,2020,22314.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0560,"SELL (Low Use, High Value)",kenworth,TT,2005,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0562,"SELL (Low Use, High Value)",Freightliner,Cascadia,2007,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0404,SELL (High Maint),Kenworth,T680,2025,11130.0,35100.0,12532.02,1.125967654986523,169900.0,14330.48,Lease Purchase,3295.0,0.0,169900.0
Truck 0565,"SELL (Low Use, High Value)",kenworth,TT,2013,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0567,INSPECT (Review),freightliner,TT,2020,3814.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0407,INSPECT (Review),International,LT625,2019,31064.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0410,INSPECT (Review),International,TT,2019,13396.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0571,"SELL (Low Use, High Value)",kenworth,TT,2015,924.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0406,KEEP (Profitable),Kenworth,T680,2020,18408.0,29000.0,13079.74,0.7105465015210778,42710.0,12182.759999999997,Lease Purchase,1495.0,7190.0,49900.0
Truck 0426,"SELL (Low Use, High Value)",Freightliner,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0576,"SELL (Low Use, High Value)",INTERNATIONAL,LT,2019,0.0,0.0,0.0,0.0,41487.5,0.0,Owner operator owned,0.0,0.0,41487.5
Truck 0578,"SELL (Low Use, High Value)",Freightliner,TR,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0253,"SELL (Low Use, High Value)",Freightliner,CASCADIA,2017,0.0,0.0,0.0,0.0,25000.0,0.0,Owner Operator Owned,0.0,0.0,25000.0
SPOT-Truck 0104,"SELL (Low Use, High Value)",International,LT625,2018,0.0,9700.0,0.0,0.0,57900.0,-3247.5,Rental,1299.0,0.0,57900.0
Truck 0582,"SELL (Low Use, High Value)",INTERNATIONAL,LT625,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0583,"SELL (Low Use, High Value)",Peterbilt,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0585,"SELL (Low Use, High Value)",KW,TT,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0587,"SELL (Low Use, High Value)",KENWORTH,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0589,"SELL (Low Use, High Value)",VOLVO,TT,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0493,"SELL (Low Use, High Value)",Freightliner,Cascadia,2018,0.0,0.0,0.0,0.0,38900.0,0.0,Owner operator owned,0.0,0.0,38900.0
Truck 0591,"SELL (Low Use, High Value)",freightliner,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0593,"SELL (Low Use, High Value)",Freightliner,TT,2012,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0595,"SELL (Low Use, High Value)",Freightliner,TT,2003,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0597,"SELL (Low Use, High Value)",Peterbilt,TT,2006,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0599,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0602,"SELL (Low Use, High Value)",Kenworth,T680,2016,0.0,0.0,0.0,0.0,35900.0,0.0,Owner operator owned,0.0,0.0,35900.0
Truck 0604,"SELL (Low Use, High Value)",freightliner,TR,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0011,INSPECT (Review),Freightliner,Cascadia,2016,32576.0,0.0,0.0,0.0,22500.0,0.0,Owner Operator Owned,0.0,0.0,22500.0
Truck 0411,INSPECT (Review),Peterbilt,TT,2015,5658.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0413,INSPECT (Review),freightliner,TT,2019,22004.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0077,KEEP (Profitable),Freightliner,Cascadia,2022,17067.0,63600.0,5871.110000000001,0.34400363274154805,79900.0,47553.89,Operating lease,4070.0,0.0,79900.0
Truck 0358,INSPECT (Review),Freightliner,Cascadia,2011,19240.0,0.0,0.0,0.0,21450.0,0.0,Owner operator owned,0.0,0.0,21450.0
Truck 0614,INSPECT (Review),freightliner,TT,2020,2685.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0616,"SELL (Low Use, High Value)",KENWORTH,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0618,"SELL (Low Use, High Value)",freightliner,TT,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0127,KEEP (Profitable),Peterbilt,579,2022,26285.0,89150.0,15001.4,0.5707209435038996,79500.0,65100.675,Financed,3619.17,0.0,79500.0
SPOT-Truck 0080,KEEP (Profitable),Peterbilt,579,2022,28385.0,70600.0,15080.67,0.5312901180200811,79500.0,49656.83,Financed,2345.0,0.0,79500.0
Truck 0625,"SELL (Low Use, High Value)",PETERBILT,Cascadia,2009,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0628,"SELL (Low Use, High Value)",VOLVO,TR,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0631,"SELL (Low Use, High Value)",WSTR,TT,2007,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0306,"SELL (Low Use, High Value)",Freightliner,TT,2022,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0635,"SELL (Low Use, High Value)",INTERNATIONAL,TT,1998,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0637,"SELL (Low Use, High Value)",Freightliner,CASCADIA,2020,0.0,0.0,0.0,0.0,54900.0,-9320.0,Operating lease,3728.0,0.0,54900.0
Truck 0639,"SELL (Low Use, High Value)",freightliner,Cascadia,2020,0.0,0.0,0.0,0.0,54900.0,0.0,Owner operator owned,0.0,0.0,54900.0
Truck 0642,"SELL (Low Use, High Value)",International,TR,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0643,"SELL (Low Use, High Value)",VOLVO,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0606,"SELL (Low Use, High Value)",Freightliner,TT,2002,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0647,"SELL (Low Use, High Value)",Freightliner,TT,2007,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0650,"SELL (Low Use, High Value)",VOVLO,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0031,"SELL (Low Use, High Value)",Kenworth,KW,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0653,"SELL (Low Use, High Value)",PETERBILT,579,2018,0.0,0.0,0.0,0.0,34950.0,0.0,Owner Operator Owned,0.0,0.0,34950.0
Truck 0123,"SELL (Low Use, High Value)",Freightliner,CASCADIA,2017,0.0,0.0,0.0,0.0,25000.0,0.0,Owner Operator Owned,0.0,0.0,25000.0
Truck 0538,"SELL (Low Use, High Value)",Freightliner,PT1,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0657,"SELL (Low Use, High Value)",Freightliner,Conventional,2006,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0577,"SELL (Low Use, High Value)",KENWORTH,TT,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0661,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2013,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0542,"SELL (Low Use, High Value)",VOLVO,TT,2012,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0664,"SELL (Low Use, High Value)",Freightliner,TR,2024,0.0,0.0,0.0,0.0,57900.0,-9000.0,Operating lease,3600.0,0.0,57900.0
Truck 0666,"SELL (Low Use, High Value)",PETERBILT,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0388,"SELL (Low Use, High Value)",Freightliner,Cascadia,2019,0.0,0.0,0.0,0.0,47225.0,0.0,Owner Operator Owned,0.0,0.0,47225.0
Truck 0453,"SELL (Low Use, High Value)",freightliner,TT,2021,9.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0482,"SELL (Low Use, High Value)",INTERNATIONAL,-,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0673,"SELL (Low Use, High Value)",VOLVO,VNL860,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0675,"SELL (Low Use, High Value)",Freightliner,TR,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0678,"SELL (Low Use, High Value)",Freightliner,Cascadia,2019,0.0,0.0,0.0,0.0,47225.0,0.0,Owner Operator Owned,0.0,0.0,47225.0
Truck 0423,INSPECT (Review),freightliner,TT,2019,22613.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0680,"SELL (Low Use, High Value)",VOLVO,TT,2011,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0340,"SELL (Low Use, High Value)",VOLVO,VNL760,2024,0.0,0.0,0.0,0.0,57900.0,-8500.0,Operating lease,3400.0,0.0,57900.0
SPOT-Truck 0338,KEEP (Profitable),VOLVO,VNL760,2024,17784.0,62400.0,900.53,0.050637089518668466,57900.0,49425.72,Operating lease,4829.5,0.0,57900.0
Truck 0685,"SELL (Low Use, High Value)",KENWORTH,TT,2014,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0688,"SELL (Low Use, High Value)",PETERBILT,TR,2007,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0607,"SELL (Low Use, High Value)",Freightliner,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0691,"SELL (Low Use, High Value)",freightliner,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0693,"SELL (Low Use, High Value)",Freightliner,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0615,"SELL (Low Use, High Value)",Freightliner,TR,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0697,"SELL (Low Use, High Value)",PETERBILT,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0568,"SELL (Low Use, High Value)",INTERNATIONAL,TR,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0072,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0384,"SELL (Low Use, High Value)",PETERBILT,579,2011,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0703,"SELL (Low Use, High Value)",FRHT,TR,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0260,"SELL (Low Use, High Value)",Freightliner,TT,2021,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0704,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0706,"SELL (Low Use, High Value)",Freightliner,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0707,"SELL (Low Use, High Value)",Freightliner,Cascadia,2020,0.0,0.0,0.0,0.0,54900.0,0.0,Owner operator owned,0.0,0.0,54900.0
Truck 0709,"SELL (Low Use, High Value)",FRHT,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0529,"SELL (Low Use, High Value)",Freightliner,CASCADIA,2014,0.0,0.0,0.0,0.0,16450.0,0.0,Owner Operator Owned,0.0,0.0,16450.0
Truck 0227,"SELL (Low Use, High Value)",Freightliner,CASCADIA,2017,0.0,0.0,0.0,0.0,25000.0,0.0,Owner Operator Owned,0.0,0.0,25000.0
Truck 0713,"SELL (Low Use, High Value)",Freightliner,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0714,"SELL (Low Use, High Value)",Freightliner,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0715,"SELL (Low Use, High Value)",INTERNATIONAL,AA,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0060,KEEP (Profitable),Peterbilt,579,2024,30933.0,74000.0,23680.01,0.7655258138557527,169894.0,40684.990000000005,Lease Purchase,3854.0,101.0,169995.0
Truck 0432,INSPECT (Review),VOLVO,TT,2019,12439.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0434,KEEP (Profitable),Freightliner,Cascadia,2025,27865.0,28600.0,3878.25,0.1391799748788803,32900.0,15784.25,Lease Purchase,3575.0,25000.0,57900.0
Truck 0619,"SELL (Low Use, High Value)",VOLVO,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0722,"SELL (Low Use, High Value)",Freightliner,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0725,"SELL (Low Use, High Value)",PETERBILT,TT,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0728,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2014,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0422,"SELL (Low Use, High Value)",Freightliner,TT,2014,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0629,"SELL (Low Use, High Value)",Freightliner,TT,2001,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0437,INSPECT (Review),VOLVO,TR,2010,12810.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0683,"SELL (Low Use, High Value)",Freightliner,TT,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0735,"SELL (Low Use, High Value)",Freightliner,TT,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0736,"SELL (Low Use, High Value)",Freightliner,Cascadia,2020,0.0,0.0,0.0,0.0,54900.0,0.0,Owner operator owned,0.0,0.0,54900.0
Truck 0737,"SELL (Low Use, High Value)",Freightliner,Cascadia,2020,0.0,0.0,0.0,0.0,54900.0,0.0,Owner operator owned,0.0,0.0,54900.0
Truck 0668,"SELL (Low Use, High Value)",PETERBILT,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0739,"SELL (Low Use, High Value)",freightliner,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0741,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0438,INSPECT (Review),freightliner,TT,2008,22749.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0743,"SELL (Low Use, High Value)",PETERBILT,TR,2001,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0612,"SELL (Low Use, High Value)",KENWORTH,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0746,"SELL (Low Use, High Value)",Freightliner,TT,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0302,"SELL (Low Use, High Value)",INTERNATIONAL,TK,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0747,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0195,KEEP (Profitable),Freightliner,Cascadia,2022,23259.0,60000.0,3464.56,0.14895567307278904,79900.0,46360.44,Operating lease,4070.0,0.0,79900.0
Truck 0749,"SELL (Low Use, High Value)",International,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
